Seed 1656949570
ARCH 1|F_ID 2|LIMIT 3
before: 
2(267)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 571,  7,  8,  109, 1, 2, 439452, 11730.34, 0, 0.00, 1: 85; 2: 12; 
Differentiation_of_T_lymphocytes,  34,  5, 11,  106, 0, 2, 432161, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 17; 
Differentiation_of_T_lymphocytes,  31,  6,  9,  106, 0, 2, 426110, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 17; 
Differentiation_of_T_lymphocytes, 918,  6,  9,  106, 0, 2, 426152, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 17; 
Differentiation_of_T_lymphocytes, 108,  9,  6,  106, 0, 2, 426080, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 17; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  106, 0, 2, 426201, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 17; 
Differentiation_of_T_lymphocytes, 592,  5, 12,  106, 0, 2, 463848, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 17; 
Differentiation_of_T_lymphocytes,  50,  8,  7,  107, 0, 2, 439129, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 415,  8,  7,  107, 0, 2, 439218, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  107, 0, 2, 425840, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  107, 0, 2, 432256, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 927,  5, 11,  107, 0, 2, 432074, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 684,  5, 11,  107, 0, 2, 432194, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 202,  9,  6,  107, 0, 2, 426037, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 204,  9,  6,  107, 0, 2, 426333, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 730,  7,  8,  107, 0, 2, 439154, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 702,  5, 11,  107, 0, 2, 432331, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 18; 
Differentiation_of_T_lymphocytes, 567,  5, 11,  108, 0, 2, 432262, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 416,  4, 14,  108, 0, 2, 439240, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 429,  5, 12,  108, 0, 2, 463816, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 376,  8,  7,  108, 0, 2, 439131, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 996,  4, 14,  108, 0, 2, 439013, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes,  35,  8,  7,  108, 0, 2, 439138, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes,   9,  4, 13,  108, 0, 2, 410752, 11730.34, 1, 40.98, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 396,  5, 12,  109, 0, 2, 463925, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes,  84,  5, 10,  109, 0, 2, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 949,  5, 10,  109, 0, 2, 395675, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 703,  4, 14,  109, 0, 2, 439130, 11730.34, 1, 40.98, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  110, 0, 2, 410770, 11730.34, 1, 40.98, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 472,  4, 13,  110, 0, 2, 410746, 11730.34, 1, 40.98, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 576,  8,  7,  111, 0, 2, 439117, 11730.34, 1, 40.98, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 367,  5, 10,  111, 0, 2, 395675, 11730.34, 1, 40.98, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 317,  5, 10,  111, 0, 2, 395675, 11730.34, 1, 40.98, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 984,  8,  7,  102, 0, 3, 439084, 11730.34, 1, 40.98, 0: 8; 1: 77; 2: 11; 3: 1; 
Differentiation_of_T_lymphocytes, 209,  6,  9,  103, 0, 3, 426188, 11730.34, 1, 40.98, 0: 8; 1: 76; 2: 12; 3: 1; 
Differentiation_of_T_lymphocytes, 571,  7,  8,  103, 0, 3, 439452, 11730.34, 1, 40.98, 0: 8; 1: 77; 2: 10; 3: 2; 
Differentiation_of_T_lymphocytes, 776,  6,  9,  103, 0, 3, 426189, 11730.34, 1, 40.98, 0: 8; 1: 76; 2: 12; 3: 1; 
Differentiation_of_T_lymphocytes, 246,  8,  7,  104, 0, 3, 439055, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 442,  8,  7,  104, 0, 3, 439196, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 356,  6,  9,  104, 0, 3, 425952, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 308,  9,  6,  104, 0, 3, 426098, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 249,  5, 12,  105, 0, 3, 464308, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 791,  5, 12,  105, 0, 3, 463915, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  105, 0, 3, 439340, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 411,  6,  9,  105, 0, 3, 425990, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 883,  8,  7,  105, 0, 3, 439031, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 235,  7,  8,  105, 0, 3, 439245, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes,  14,  5, 11,  105, 0, 3, 432121, 11730.34, 1, 40.98, 0: 8; 1: 76; 2: 10; 3: 3; 
Differentiation_of_T_lymphocytes, 112,  6,  9,  105, 0, 3, 425932, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 634,  7,  8,  105, 0, 3, 439200, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  105, 0, 3, 464050, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  105, 0, 3, 425904, 11730.34, 1, 40.98, 0: 8; 1: 76; 2: 10; 3: 3; 
Differentiation_of_T_lymphocytes, 328,  8,  7,  105, 0, 3, 439183, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 329,  6,  9,  105, 0, 3, 426101, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 688,  6,  9,  105, 0, 3, 426144, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 380,  5, 11,  105, 0, 3, 432147, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 589,  7,  8,  105, 0, 3, 439149, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 706,  9,  6,  105, 0, 3, 426060, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 399,  6,  9,  105, 0, 3, 425966, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 714,  7,  8,  105, 0, 3, 439164, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 556,  7,  8,  106, 0, 3, 439401, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 136,  8,  7,  106, 0, 3, 438982, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  106, 0, 3, 439171, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 906,  7,  8,  106, 0, 3, 439320, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  106, 0, 3, 432157, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 909,  7,  8,  106, 0, 3, 439357, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 127,  9,  6,  106, 0, 3, 426153, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 605,  9,  6,  106, 0, 3, 426101, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 352,  7,  8,  106, 0, 3, 439105, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 648,  7,  8,  106, 0, 3, 439234, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 680,  8,  7,  106, 0, 3, 439212, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 528,  5, 11,  106, 0, 3, 432083, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 530,  5, 12,  106, 0, 3, 463934, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 685,  5, 12,  106, 0, 3, 464392, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 440,  6,  9,  106, 0, 3, 426120, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  106, 0, 3, 464503, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 727,  9,  6,  106, 0, 3, 426072, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 198,  5, 11,  106, 0, 3, 432196, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 11; 3: 3; 
Differentiation_of_T_lymphocytes, 633,  5, 11,  106, 0, 3, 432205, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 821,  8,  7,  106, 0, 3, 439285, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 551,  7,  8,  106, 0, 3, 439184, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 834,  7,  8,  106, 0, 3, 439089, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 217,  7,  8,  106, 0, 3, 439015, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 210,  5, 12,  106, 0, 3, 463921, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 205,  8,  7,  106, 0, 3, 439207, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 107,  8,  7,  106, 0, 3, 439073, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 974,  9,  6,  106, 0, 3, 426086, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  106, 0, 3, 432116, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  106, 0, 3, 426057, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 640,  5, 11,  107, 0, 3, 432204, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 907,  9,  6,  107, 0, 3, 426082, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 788,  5, 12,  107, 0, 3, 463993, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 957,  5, 10,  107, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 637,  7,  8,  107, 0, 3, 439108, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  107, 0, 3, 431913, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  107, 0, 3, 432160, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 12; 3: 3; 
Differentiation_of_T_lymphocytes, 550,  9,  6,  107, 0, 3, 426040, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 197,  5, 12,  107, 0, 3, 463972, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 866,  8,  7,  107, 0, 3, 439239, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 992,  5, 12,  107, 0, 3, 463928, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 977,  8,  7,  107, 0, 3, 439211, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 628,  8,  7,  107, 0, 3, 439155, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 109,  9,  6,  107, 0, 3, 426199, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 535,  9,  6,  107, 0, 3, 425879, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes,  47,  5, 10,  107, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 737,  6,  9,  107, 0, 3, 425978, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 954,  6,  9,  107, 0, 3, 426040, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 12; 3: 3; 
Differentiation_of_T_lymphocytes, 731,  5, 12,  107, 0, 3, 463995, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 932,  9,  6,  107, 0, 3, 426172, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 12; 3: 3; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  107, 0, 3, 439270, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 389,  9,  6,  107, 0, 3, 426088, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 806,  6,  9,  107, 0, 3, 426210, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 397,  9,  6,  107, 0, 3, 426143, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 874,  5, 11,  107, 0, 3, 432120, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 805,  7,  8,  107, 0, 3, 439213, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  107, 0, 3, 463974, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 285,  8,  7,  107, 0, 3, 439118, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  107, 0, 3, 463811, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 336,  5, 11,  107, 0, 3, 432244, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 226,  5, 12,  107, 0, 3, 464264, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 836,  7,  8,  107, 0, 3, 439292, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 331,  5, 12,  107, 0, 3, 464046, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 121,  7,  8,  107, 0, 3, 439074, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 247,  5, 10,  107, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 75; 2: 10; 3: 4; 
Differentiation_of_T_lymphocytes, 621,  7,  8,  107, 0, 3, 439260, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 447,  5, 10,  107, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 827,  9,  6,  107, 0, 3, 425989, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 993,  9,  6,  107, 0, 3, 426049, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes,  88,  8,  7,  107, 0, 3, 439061, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 369,  7,  8,  107, 0, 3, 439079, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  107, 0, 3, 426120, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 782,  7,  8,  107, 0, 3, 439278, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  107, 0, 3, 426143, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 454,  8,  7,  108, 0, 3, 439276, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  54,  6,  9,  108, 0, 3, 426213, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 838,  5, 12,  108, 0, 3, 464327, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes,  43,  5, 11,  108, 0, 3, 432262, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 662,  7,  8,  108, 0, 3, 439150, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  108, 0, 3, 464100, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 407,  5, 12,  108, 0, 3, 463650, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 717,  5, 11,  108, 0, 3, 432143, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 238,  5, 12,  108, 0, 3, 464201, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 239,  6,  9,  108, 0, 3, 426191, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  73,  6,  9,  108, 0, 3, 426062, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 811,  9,  6,  108, 0, 3, 426077, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 189,  5, 11,  108, 0, 3, 432210, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 242,  5, 11,  108, 0, 3, 432247, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 453,  5, 12,  108, 0, 3, 463881, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 451,  4, 14,  108, 0, 3, 439171, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  78,  6,  9,  108, 0, 3, 426125, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  46,  6,  9,  108, 0, 3, 426037, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 267,  8,  7,  108, 0, 3, 439321, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 868,  5, 11,  108, 0, 3, 432227, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 823,  7,  8,  108, 0, 3, 439393, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 676,  9,  6,  108, 0, 3, 426091, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 700,  5, 11,  108, 0, 3, 431983, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 718,  5, 10,  108, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 359,  6,  9,  108, 0, 3, 426012, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 128,  5, 10,  108, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 358,  5, 10,  108, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 745,  5, 10,  108, 0, 3, 395675, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 325,  6,  9,  108, 0, 3, 426089, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  60,  6,  9,  108, 0, 3, 426108, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 13; 3: 3; 
Differentiation_of_T_lymphocytes, 120,  9,  6,  108, 0, 3, 426138, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 563,  7,  8,  108, 0, 3, 439283, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 327,  5, 11,  108, 0, 3, 432221, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 13; 3: 3; 
Differentiation_of_T_lymphocytes, 629,  5, 11,  108, 0, 3, 432226, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 787,  7,  8,  108, 0, 3, 439172, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 146,  8,  7,  108, 0, 3, 439170, 11730.34, 1, 40.98, 0: 8; 1: 74; 2: 11; 3: 4; 
Differentiation_of_T_lymphocytes, 739,  9,  6,  108, 0, 3, 426049, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 903,  6,  9,  108, 0, 3, 426100, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 595,  5, 12,  108, 0, 3, 464058, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 347,  8,  7,  108, 0, 3, 439066, 11730.34, 1, 40.98, 0: 8; 1: 73; 2: 13; 3: 3; 
Differentiation_of_T_lymphocytes, 173,  8,  7,  108, 0, 3, 439281, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 880,  9,  6,  108, 0, 3, 426104, 11730.34, 1, 40.98, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  53,  8,  7,  108, 0, 3, 439131, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 383,  5, 11,  108, 0, 3, 432116, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 333,  4, 14,  108, 0, 3, 439215, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 531,  5, 12,  108, 0, 3, 463952, 11730.34, 1, 40.98, 0: 8; 1: 71; 2: 17; 3: 1; 
