Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
2(655)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 617,  8,  7,  108, 1, 2, 438950, 8992.16, 73, 0.00, 1: 86; 2: 11; 
Differentiation_of_T_lymphocytes, 445,  9,  6,  109, 0, 2, 426037, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 607,  6,  9,  109, 0, 2, 425990, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 498,  9,  6,  109, 0, 2, 426088, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 877,  5, 12,  109, 0, 2, 464150, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 883,  8,  7,  109, 0, 2, 439213, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 115,  4, 14,  110, 0, 2, 439299, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 334,  7,  8,  110, 0, 2, 439219, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 689,  4, 14,  110, 0, 2, 439197, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 795,  9,  6,  110, 0, 2, 426104, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 965,  4, 13,  110, 0, 2, 410813, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 700,  5, 11,  110, 0, 2, 432193, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 770,  5, 11,  110, 0, 2, 432006, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 487,  5, 12,  110, 0, 2, 463968, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 808,  5, 10,  110, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 281,  6,  9,  110, 0, 2, 426167, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 608,  5, 10,  110, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 610,  4, 14,  110, 0, 2, 439092, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 976,  5, 10,  110, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 615,  5, 12,  110, 0, 2, 464118, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 899,  5, 10,  110, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes,   9,  4, 13,  110, 0, 2, 410702, 8992.16, 1, 42.31, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 593,  4, 13,  111, 0, 2, 410718, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 472,  4, 13,  111, 0, 2, 410693, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 170,  5, 11,  111, 0, 2, 432029, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 888,  4, 13,  111, 0, 2, 410708, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 463,  5, 11,  111, 0, 2, 432291, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 678,  4, 14,  111, 0, 2, 439220, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 851,  4, 14,  111, 0, 2, 439132, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes,  95,  5, 10,  111, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes,  69,  4, 13,  111, 0, 2, 410789, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 951,  4, 13,  111, 0, 2, 410724, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 653,  4, 14,  111, 0, 2, 439338, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 492,  5, 11,  111, 0, 2, 432135, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 816,  5, 10,  111, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 579,  5, 10,  112, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  112, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 102,  5, 10,  112, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes,  40,  4, 14,  112, 0, 2, 439011, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 438,  4, 14,  112, 0, 2, 439258, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 362,  4, 13,  112, 0, 2, 410705, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 478,  4, 14,  112, 0, 2, 439063, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 475,  5, 10,  112, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 739,  9,  6,  113, 0, 2, 425992, 8992.16, 1, 42.31, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 162,  4, 13,  113, 0, 2, 410722, 8992.16, 1, 42.31, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 942,  5, 10,  113, 0, 2, 395675, 8992.16, 1, 42.31, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 673,  4, 14,  114, 0, 2, 439165, 8992.16, 1, 42.31, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes,  98,  4, 14,  114, 0, 2, 439319, 8992.16, 1, 42.31, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes,  28,  4, 14,  114, 0, 2, 439139, 8992.16, 1, 42.31, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 424,  5, 11,  114, 0, 2, 432140, 8992.16, 1, 42.31, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 754,  7,  8,  104, 0, 3, 439433, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes,  53,  8,  7,  104, 0, 3, 439060, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 210,  5, 12,  104, 0, 3, 464113, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes,  71,  6,  9,  104, 0, 3, 426001, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 859,  8,  7,  105, 0, 3, 439244, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes, 850,  9,  6,  105, 0, 3, 426103, 8992.16, 1, 42.31, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 815,  9,  6,  105, 0, 3, 426053, 8992.16, 1, 42.31, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 588,  5, 12,  105, 0, 3, 464079, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 12; 3: 2; 
Differentiation_of_T_lymphocytes,  83,  5, 12,  106, 0, 3, 464026, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 562,  7,  8,  106, 0, 3, 439357, 8992.16, 1, 42.31, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 557,  5, 11,  106, 0, 3, 432181, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 504,  7,  8,  106, 0, 3, 439062, 8992.16, 1, 42.31, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 782,  7,  8,  106, 0, 3, 439301, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 127,  9,  6,  106, 0, 3, 426146, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 112,  6,  9,  106, 0, 3, 426170, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 946,  6,  9,  106, 0, 3, 426111, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 980,  5, 12,  106, 0, 3, 463990, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 350,  6,  9,  106, 0, 3, 425886, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 772,  7,  8,  106, 0, 3, 439465, 8992.16, 1, 42.31, 0: 8; 1: 75; 2: 11; 3: 3; 
Differentiation_of_T_lymphocytes,  89,  7,  8,  106, 0, 3, 439026, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 630,  5, 11,  106, 0, 3, 432333, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 857,  8,  7,  106, 0, 3, 439104, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 308,  9,  6,  106, 0, 3, 426101, 8992.16, 1, 42.31, 0: 8; 1: 74; 2: 13; 3: 2; 
Differentiation_of_T_lymphocytes, 668,  5, 12,  106, 0, 3, 463954, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 708,  5, 10,  107, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 205,  8,  7,  107, 0, 3, 439241, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes,  34,  5, 11,  107, 0, 3, 432356, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 221,  5, 10,  107, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 100,  5, 11,  107, 0, 3, 432271, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 214,  7,  8,  107, 0, 3, 439321, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 450,  7,  8,  107, 0, 3, 439265, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 332,  5, 12,  107, 0, 3, 463970, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 671,  6,  9,  107, 0, 3, 426119, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 335,  4, 13,  107, 0, 3, 410685, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 121,  7,  8,  107, 0, 3, 438995, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 120,  9,  6,  107, 0, 3, 426045, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 944,  5, 12,  107, 0, 3, 463919, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 117,  9,  6,  107, 0, 3, 426075, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 276,  5, 10,  107, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 116,  7,  8,  107, 0, 3, 439089, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 235,  7,  8,  107, 0, 3, 439165, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  107, 0, 3, 439271, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 321,  5, 10,  107, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 823,  7,  8,  107, 0, 3, 439290, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 433,  6,  9,  107, 0, 3, 426172, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 871,  6,  9,  107, 0, 3, 426194, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  107, 0, 3, 439260, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 826,  9,  6,  107, 0, 3, 425989, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 384,  5, 11,  107, 0, 3, 432228, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 239,  6,  9,  108, 0, 3, 426188, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 240,  4, 14,  108, 0, 3, 439291, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 971,  5, 10,  108, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 594,  9,  6,  108, 0, 3, 426185, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 283,  5, 12,  108, 0, 3, 464443, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 787,  7,  8,  108, 0, 3, 439364, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 798,  5, 11,  108, 0, 3, 432129, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 841,  5, 12,  108, 0, 3, 464146, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes,  39,  8,  7,  108, 0, 3, 439243, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 442,  8,  7,  108, 0, 3, 438616, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 527,  9,  6,  108, 0, 3, 426071, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 724,  8,  7,  108, 0, 3, 439152, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 679,  7,  8,  108, 0, 3, 439229, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 301,  5, 11,  108, 0, 3, 432217, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 408,  5, 12,  108, 0, 3, 464073, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  108, 0, 3, 425881, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 376,  8,  7,  108, 0, 3, 439129, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 539,  8,  7,  108, 0, 3, 439509, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 549,  7,  8,  108, 0, 3, 439184, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 551,  7,  8,  108, 0, 3, 439013, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  108, 0, 3, 425927, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 865,  8,  7,  108, 0, 3, 439081, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 817,  6,  9,  108, 0, 3, 426098, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  108, 0, 3, 425862, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 933,  5, 12,  108, 0, 3, 464046, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 702,  5, 11,  108, 0, 3, 432213, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 270,  7,  8,  108, 0, 3, 439295, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 269,  4, 14,  108, 0, 3, 439264, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  108, 0, 3, 426149, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 526,  8,  7,  108, 0, 3, 439192, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 425,  5, 12,  108, 0, 3, 464206, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 194,  5, 12,  108, 0, 3, 464428, 8992.16, 1, 42.31, 0: 8; 1: 73; 2: 13; 3: 3; 
Differentiation_of_T_lymphocytes, 664,  5, 12,  108, 0, 3, 464182, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 324,  8,  7,  108, 0, 3, 439392, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 459,  5, 11,  108, 0, 3, 432310, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  108, 0, 3, 426069, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 383,  5, 11,  108, 0, 3, 432176, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 316,  5, 11,  108, 0, 3, 432182, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  108, 0, 3, 432128, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 262,  9,  6,  109, 0, 3, 426066, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 275,  6,  9,  109, 0, 3, 425922, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 14; 3: 3; 
Differentiation_of_T_lymphocytes, 868,  5, 11,  109, 0, 3, 432212, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  109, 0, 3, 439359, 8992.16, 1, 42.31, 0: 8; 1: 72; 2: 14; 3: 3; 
Differentiation_of_T_lymphocytes, 292,  5, 10,  109, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 884,  8,  7,  109, 0, 3, 439075, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 399,  6,  9,  109, 0, 3, 426176, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 244,  7,  8,  109, 0, 3, 439373, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes,  68,  5, 12,  109, 0, 3, 463898, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes,  62,  8,  7,  109, 0, 3, 438934, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  109, 0, 3, 463835, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  109, 0, 3, 438946, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 106,  5, 12,  109, 0, 3, 464238, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 696,  4, 14,  109, 0, 3, 439185, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes,  55,  8,  7,  109, 0, 3, 439253, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 936,  9,  6,  109, 0, 3, 426110, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 744,  9,  6,  109, 0, 3, 426012, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 367,  5, 10,  109, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 686,  6,  9,  109, 0, 3, 426171, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 922,  5, 12,  109, 0, 3, 464029, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 683,  4, 13,  109, 0, 3, 410789, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 628,  8,  7,  109, 0, 3, 439327, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 437,  7,  8,  109, 0, 3, 439034, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 606,  8,  7,  109, 0, 3, 439191, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 597,  8,  7,  109, 0, 3, 439338, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 407,  5, 12,  109, 0, 3, 464101, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 710,  8,  7,  109, 0, 3, 439147, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 420,  5, 10,  110, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 184,  6,  9,  110, 0, 3, 426157, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 676,  9,  6,  110, 0, 3, 426061, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 285,  8,  7,  110, 0, 3, 439160, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 805,  7,  8,  110, 0, 3, 439413, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 578,  5, 10,  110, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 345,  5, 10,  110, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 645,  6,  9,  110, 0, 3, 426158, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 958,  5, 12,  110, 0, 3, 464130, 8992.16, 1, 42.31, 0: 8; 1: 71; 2: 15; 3: 3; 
Differentiation_of_T_lymphocytes, 693,  5, 10,  110, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 838,  5, 12,  110, 0, 3, 463909, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 741,  5, 10,  110, 0, 3, 395675, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 238,  5, 12,  110, 0, 3, 463945, 8992.16, 1, 42.31, 0: 8; 1: 70; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  110, 0, 3, 426177, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  110, 0, 3, 410762, 8992.16, 1, 42.31, 0: 8; 1: 69; 2: 19; 3: 1; 
