Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
2(587)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 813,  7,  8,  118, 1, 2, 439483, 29608.35, 82, 0.00, 1: 76; 2: 21; 
Differentiation_of_T_lymphocytes, 477,  7,  8,  128, 0, 4, 438770, 29608.35, 1, 53.01, 0: 8; 1: 61; 2: 22; 3: 1; 4: 5; 
Differentiation_of_T_lymphocytes, 105,  9,  6,  128, 0, 4, 426098, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 26; 3: 2; 4: 3; 
Differentiation_of_T_lymphocytes, 300,  5, 12,  128, 0, 4, 464065, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 23; 3: 5; 4: 2; 
Differentiation_of_T_lymphocytes, 936,  9,  6,  129, 0, 4, 425890, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 23; 3: 4; 4: 3; 
Differentiation_of_T_lymphocytes, 319,  7,  8,  129, 0, 4, 439166, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 24; 3: 5; 4: 2; 
Differentiation_of_T_lymphocytes, 646,  4, 14,  129, 0, 4, 439250, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 32; 3: 1; 4: 2; 
Differentiation_of_T_lymphocytes, 501,  7,  8,  129, 0, 4, 439020, 29608.35, 1, 53.01, 0: 8; 1: 60; 2: 22; 3: 3; 4: 4; 
Differentiation_of_T_lymphocytes, 152,  5, 10,  129, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 22; 3: 6; 4: 2; 
Differentiation_of_T_lymphocytes, 986,  9,  6,  130, 0, 4, 426042, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 24; 3: 4; 4: 3; 
Differentiation_of_T_lymphocytes, 934,  5, 12,  130, 0, 4, 463618, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 26; 3: 6; 4: 1; 
Differentiation_of_T_lymphocytes, 615,  5, 12,  130, 0, 4, 463992, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 29; 3: 3; 4: 2; 
Differentiation_of_T_lymphocytes, 530,  5, 12,  130, 0, 4, 464365, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 21; 3: 7; 4: 2; 
Differentiation_of_T_lymphocytes, 714,  7,  8,  130, 0, 4, 439275, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 29; 3: 3; 4: 2; 
Differentiation_of_T_lymphocytes, 214,  7,  8,  131, 0, 4, 439546, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 26; 3: 2; 4: 4; 
Differentiation_of_T_lymphocytes, 219,  7,  8,  131, 0, 4, 438897, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 28; 3: 4; 4: 2; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  131, 0, 4, 439483, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 9; 4: 1; 
Differentiation_of_T_lymphocytes, 727,  9,  6,  131, 0, 4, 425966, 29608.35, 1, 53.01, 0: 8; 1: 60; 2: 20; 3: 5; 4: 4; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  131, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 29; 3: 5; 4: 1; 
Differentiation_of_T_lymphocytes, 654,  7,  8,  131, 0, 4, 439412, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 22; 3: 4; 4: 4; 
Differentiation_of_T_lymphocytes, 368,  5, 12,  131, 0, 4, 464248, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 28; 3: 4; 4: 2; 
Differentiation_of_T_lymphocytes, 634,  7,  8,  131, 0, 4, 439243, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 9; 4: 1; 
Differentiation_of_T_lymphocytes, 914,  4, 14,  131, 0, 4, 439285, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 25; 3: 7; 4: 1; 
Differentiation_of_T_lymphocytes, 598,  7,  8,  131, 0, 4, 439247, 29608.35, 1, 53.01, 0: 8; 1: 60; 2: 18; 3: 9; 4: 2; 
Differentiation_of_T_lymphocytes,  40,  4, 14,  131, 0, 4, 439334, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 9; 4: 1; 
Differentiation_of_T_lymphocytes, 202,  9,  6,  131, 0, 4, 426085, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 26; 3: 5; 4: 2; 
Differentiation_of_T_lymphocytes, 870,  7,  8,  131, 0, 4, 439376, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 24; 3: 6; 4: 2; 
Differentiation_of_T_lymphocytes, 745,  5, 10,  131, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 28; 3: 4; 4: 2; 
Differentiation_of_T_lymphocytes, 836,  7,  8,  132, 0, 4, 438995, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 24; 3: 5; 4: 3; 
Differentiation_of_T_lymphocytes, 693,  5, 10,  132, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 28; 3: 6; 4: 1; 
Differentiation_of_T_lymphocytes, 879,  4, 14,  132, 0, 4, 439322, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 8; 4: 2; 
Differentiation_of_T_lymphocytes, 715,  7,  8,  133, 0, 4, 439505, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 27; 3: 7; 4: 1; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  133, 0, 4, 463736, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 25; 3: 5; 4: 3; 
Differentiation_of_T_lymphocytes, 662,  7,  8,  133, 0, 4, 439120, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 26; 3: 3; 4: 4; 
Differentiation_of_T_lymphocytes, 113,  5, 12,  133, 0, 4, 463430, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes, 326,  9,  6,  133, 0, 4, 426133, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 28; 3: 5; 4: 2; 
Differentiation_of_T_lymphocytes, 397,  9,  6,  133, 0, 4, 426170, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 25; 3: 5; 4: 3; 
Differentiation_of_T_lymphocytes, 333,  4, 14,  133, 0, 4, 439314, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 25; 3: 8; 4: 1; 
Differentiation_of_T_lymphocytes, 284,  4, 14,  133, 0, 4, 439273, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 27; 3: 7; 4: 1; 
Differentiation_of_T_lymphocytes, 921,  4, 14,  133, 0, 4, 439327, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 29; 3: 6; 4: 1; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  133, 0, 4, 463995, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes, 913,  5, 10,  133, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 31; 3: 2; 4: 3; 
Differentiation_of_T_lymphocytes,  38,  7,  8,  134, 0, 4, 439196, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 20; 3: 8; 4: 3; 
Differentiation_of_T_lymphocytes, 498,  9,  6,  134, 0, 4, 426125, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 23; 3: 5; 4: 4; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  134, 0, 4, 463893, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 29; 3: 2; 4: 4; 
Differentiation_of_T_lymphocytes, 523,  5, 10,  134, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 24; 3: 3; 4: 5; 
Differentiation_of_T_lymphocytes, 928,  7,  8,  134, 0, 4, 438808, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 24; 3: 6; 4: 3; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  134, 0, 4, 439284, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 27; 3: 6; 4: 2; 
Differentiation_of_T_lymphocytes, 116,  7,  8,  134, 0, 4, 439466, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 22; 3: 4; 4: 5; 
Differentiation_of_T_lymphocytes, 115,  4, 14,  134, 0, 4, 439042, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 23; 3: 8; 4: 2; 
Differentiation_of_T_lymphocytes, 266,  7,  8,  135, 0, 4, 439197, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 29; 3: 4; 4: 3; 
Differentiation_of_T_lymphocytes, 207,  5, 12,  135, 0, 4, 464148, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 25; 3: 6; 4: 3; 
Differentiation_of_T_lymphocytes,  92,  9,  6,  135, 0, 4, 426305, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 21; 3: 5; 4: 5; 
Differentiation_of_T_lymphocytes, 401,  4, 14,  135, 0, 4, 439262, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 28; 3: 6; 4: 2; 
Differentiation_of_T_lymphocytes, 810,  9,  6,  135, 0, 4, 426054, 29608.35, 1, 53.01, 0: 8; 1: 59; 2: 18; 3: 8; 4: 4; 
Differentiation_of_T_lymphocytes, 217,  7,  8,  135, 0, 4, 439224, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 27; 3: 8; 4: 1; 
Differentiation_of_T_lymphocytes, 512,  4, 14,  136, 0, 4, 438795, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 23; 3: 9; 4: 2; 
Differentiation_of_T_lymphocytes, 556,  7,  8,  136, 0, 4, 439362, 29608.35, 1, 53.01, 0: 8; 1: 61; 2: 14; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes,  67,  5, 12,  136, 0, 4, 464537, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 30; 3: 4; 4: 3; 
Differentiation_of_T_lymphocytes, 436,  7,  8,  136, 0, 4, 439096, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 21; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 851,  4, 14,  136, 0, 4, 439069, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 28; 3: 5; 4: 3; 
Differentiation_of_T_lymphocytes, 988,  7,  8,  136, 0, 4, 439267, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 26; 3: 6; 4: 3; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  136, 0, 4, 439347, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 27; 3: 4; 4: 4; 
Differentiation_of_T_lymphocytes, 653,  4, 14,  136, 0, 4, 438999, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 29; 3: 6; 4: 2; 
Differentiation_of_T_lymphocytes, 834,  7,  8,  136, 0, 4, 439005, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 23; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 964,  9,  6,  137, 0, 4, 426047, 29608.35, 1, 53.01, 0: 8; 1: 58; 2: 19; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes,  49,  5, 12,  137, 0, 4, 464004, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 26; 3: 8; 4: 2; 
Differentiation_of_T_lymphocytes, 815,  9,  6,  137, 0, 4, 426046, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 22; 3: 4; 4: 6; 
Differentiation_of_T_lymphocytes, 491,  4, 14,  137, 0, 4, 439067, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 24; 3: 9; 4: 2; 
Differentiation_of_T_lymphocytes, 726,  5, 10,  137, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 21; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes, 521,  8,  7,  137, 0, 4, 438948, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 34; 3: 4; 4: 2; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  137, 0, 4, 464043, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 32; 3: 5; 4: 2; 
Differentiation_of_T_lymphocytes, 524,  7,  8,  137, 0, 4, 439358, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 21; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes, 427,  7,  8,  137, 0, 4, 439265, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 22; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 981,  7,  8,  137, 0, 4, 439257, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 22; 3: 4; 4: 6; 
Differentiation_of_T_lymphocytes, 308,  9,  6,  138, 0, 4, 426130, 29608.35, 1, 53.01, 0: 8; 1: 57; 2: 21; 3: 5; 4: 6; 
Differentiation_of_T_lymphocytes, 572,  4, 14,  138, 0, 4, 439437, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 29; 3: 7; 4: 2; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  138, 0, 4, 464267, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 28; 3: 3; 4: 5; 
Differentiation_of_T_lymphocytes, 983,  4, 14,  138, 0, 4, 439023, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 23; 3: 10; 4: 2; 
Differentiation_of_T_lymphocytes, 445,  9,  6,  138, 0, 4, 426162, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 24; 3: 8; 4: 3; 
Differentiation_of_T_lymphocytes, 751,  8,  7,  138, 0, 4, 439079, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 30; 3: 5; 4: 3; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  139, 0, 4, 463851, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 25; 3: 5; 4: 5; 
Differentiation_of_T_lymphocytes, 265,  9,  6,  139, 0, 4, 425984, 29608.35, 1, 53.01, 0: 8; 1: 56; 2: 21; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 448,  5, 10,  139, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 30; 3: 4; 4: 4; 
Differentiation_of_T_lymphocytes, 421,  4, 14,  139, 0, 4, 439197, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 26; 3: 9; 4: 2; 
Differentiation_of_T_lymphocytes, 993,  9,  6,  139, 0, 4, 426136, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 26; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 775,  9,  6,  139, 0, 4, 426196, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 26; 3: 9; 4: 2; 
Differentiation_of_T_lymphocytes, 843,  7,  8,  139, 0, 4, 438785, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 24; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes,  36,  7,  8,  139, 0, 4, 439154, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 27; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes, 739,  9,  6,  140, 0, 4, 426088, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 24; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes,  50,  8,  7,  140, 0, 4, 439224, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 29; 3: 2; 4: 6; 
Differentiation_of_T_lymphocytes, 839,  5, 10,  140, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 27; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 371,  4, 14,  140, 0, 4, 439002, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 27; 3: 9; 4: 2; 
Differentiation_of_T_lymphocytes, 324,  8,  7,  140, 0, 4, 439191, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 33; 3: 6; 4: 2; 
Differentiation_of_T_lymphocytes,  25,  4, 14,  140, 0, 4, 439148, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 31; 3: 4; 4: 4; 
Differentiation_of_T_lymphocytes, 282,  4, 14,  140, 0, 4, 438957, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 24; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 916,  8,  7,  140, 0, 4, 439149, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 26; 3: 2; 4: 7; 
Differentiation_of_T_lymphocytes, 917,  5, 10,  140, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 27; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 866,  8,  7,  141, 0, 4, 439231, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 33; 3: 2; 4: 5; 
Differentiation_of_T_lymphocytes,  16,  9,  6,  141, 0, 4, 426021, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 24; 3: 5; 4: 6; 
Differentiation_of_T_lymphocytes, 748,  4, 14,  141, 0, 4, 439258, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 34; 3: 3; 4: 4; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  141, 0, 4, 439270, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 33; 3: 5; 4: 3; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  141, 0, 4, 439310, 29608.35, 1, 53.01, 0: 8; 1: 55; 2: 20; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 873,  5, 10,  141, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 28; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 558,  8,  7,  141, 0, 4, 439288, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 29; 3: 4; 4: 5; 
Differentiation_of_T_lymphocytes, 399,  6,  9,  141, 0, 4, 426075, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 28; 3: 3; 4: 6; 
Differentiation_of_T_lymphocytes, 902,  4, 14,  142, 0, 4, 438950, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 27; 3: 10; 4: 2; 
Differentiation_of_T_lymphocytes, 919,  5, 12,  143, 0, 4, 464274, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 31; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes, 452,  9,  6,  143, 0, 4, 425992, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 28; 3: 4; 4: 6; 
Differentiation_of_T_lymphocytes, 861,  9,  6,  143, 0, 4, 426061, 29608.35, 1, 53.01, 0: 8; 1: 53; 2: 23; 3: 8; 4: 5; 
Differentiation_of_T_lymphocytes,  75,  4, 14,  143, 0, 4, 439235, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 31; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes, 643,  5, 10,  143, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 28; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 994,  4, 14,  143, 0, 4, 439324, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 27; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 852,  6,  9,  144, 0, 4, 426122, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 28; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes,  30,  7,  8,  144, 0, 4, 439315, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 29; 3: 4; 4: 6; 
Differentiation_of_T_lymphocytes, 887,  5, 12,  144, 0, 4, 464028, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 33; 3: 5; 4: 4; 
Differentiation_of_T_lymphocytes, 743,  9,  6,  144, 0, 4, 426214, 29608.35, 1, 53.01, 0: 8; 1: 52; 2: 25; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 785,  7,  8,  144, 0, 4, 439343, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 29; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 547,  6,  9,  144, 0, 4, 426135, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 33; 3: 5; 4: 4; 
Differentiation_of_T_lymphocytes, 102,  5, 10,  144, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 27; 3: 5; 4: 6; 
Differentiation_of_T_lymphocytes, 989,  5, 10,  144, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 34; 3: 6; 4: 3; 
Differentiation_of_T_lymphocytes, 124,  6,  9,  144, 0, 4, 426185, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 28; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 945,  5, 10,  144, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 28; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes, 174,  8,  7,  145, 0, 4, 439036, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 32; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 848,  4, 14,  145, 0, 4, 439236, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 27; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 146,  8,  7,  145, 0, 4, 439303, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 33; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes,  15,  9,  6,  146, 0, 4, 425933, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 26; 3: 5; 4: 7; 
Differentiation_of_T_lymphocytes, 353,  9,  6,  146, 0, 4, 425474, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 27; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 730,  7,  8,  146, 0, 4, 439056, 29608.35, 1, 53.01, 0: 8; 1: 54; 2: 21; 3: 6; 4: 8; 
Differentiation_of_T_lymphocytes, 484,  5, 12,  146, 0, 4, 463381, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 31; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 175,  8,  7,  147, 0, 4, 439491, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 28; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  147, 0, 4, 438685, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 29; 3: 4; 4: 7; 
Differentiation_of_T_lymphocytes, 239,  6,  9,  147, 0, 4, 426031, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 32; 3: 4; 4: 6; 
Differentiation_of_T_lymphocytes, 553,  5, 10,  147, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 34; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  147, 0, 4, 438926, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 26; 3: 4; 4: 8; 
Differentiation_of_T_lymphocytes, 389,  9,  6,  147, 0, 4, 426176, 29608.35, 1, 53.01, 0: 8; 1: 51; 2: 25; 3: 6; 4: 7; 
Differentiation_of_T_lymphocytes, 141,  6,  9,  147, 0, 4, 426106, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 28; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 500,  8,  7,  147, 0, 4, 438773, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 31; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 492,  5, 11,  147, 0, 4, 432385, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 36; 3: 5; 4: 4; 
Differentiation_of_T_lymphocytes, 428,  5, 10,  147, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 33; 3: 5; 4: 5; 
Differentiation_of_T_lymphocytes, 656,  4, 14,  147, 0, 4, 439297, 29608.35, 1, 53.01, 0: 8; 1: 50; 2: 26; 3: 7; 4: 6; 
Differentiation_of_T_lymphocytes, 860,  5, 10,  147, 0, 4, 395675, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 32; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 129,  9,  6,  147, 0, 4, 426121, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 27; 3: 8; 4: 5; 
Differentiation_of_T_lymphocytes, 190,  4, 14,  148, 0, 4, 438953, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 28; 3: 11; 4: 3; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  149, 0, 4, 425977, 29608.35, 1, 53.01, 0: 8; 1: 43; 2: 36; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 698,  5, 10,  149, 0, 4, 395675, 29608.35, 0, 53.01, 0: 8; 1: 47; 2: 27; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 458,  4, 13,  149, 0, 4, 410630, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 29; 3: 8; 4: 5; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  149, 0, 4, 426092, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 30; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 918,  6,  9,  149, 0, 4, 426279, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 33; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 140,  8,  7,  149, 0, 4, 439267, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 30; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 915,  4, 14,  149, 0, 4, 438891, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 27; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 724,  8,  7,  150, 0, 4, 438933, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 27; 3: 5; 4: 8; 
Differentiation_of_T_lymphocytes, 737,  6,  9,  150, 0, 4, 426113, 29608.35, 1, 53.01, 0: 8; 1: 46; 2: 31; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 607,  6,  9,  150, 0, 4, 425987, 29608.35, 1, 53.01, 0: 8; 1: 49; 2: 25; 3: 9; 4: 6; 
Differentiation_of_T_lymphocytes,   1,  5, 11,  150, 0, 4, 432170, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 32; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 184,  6,  9,  151, 0, 4, 425919, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 32; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 585,  7,  8,  151, 0, 4, 439159, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 28; 3: 5; 4: 8; 
Differentiation_of_T_lymphocytes, 875,  4, 14,  151, 0, 4, 439254, 29608.35, 1, 53.01, 0: 8; 1: 45; 2: 29; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes,  35,  8,  7,  151, 0, 4, 439432, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 27; 3: 7; 4: 7; 
Differentiation_of_T_lymphocytes, 622,  8,  7,  151, 0, 4, 439377, 29608.35, 1, 53.01, 0: 8; 1: 47; 2: 30; 3: 4; 4: 8; 
Differentiation_of_T_lymphocytes, 896,  4, 14,  151, 0, 4, 439411, 29608.35, 0, 53.01, 0: 8; 1: 45; 2: 28; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 218,  5, 11,  151, 0, 4, 432173, 29608.35, 1, 53.01, 0: 8; 1: 41; 2: 38; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 133,  6,  9,  151, 0, 4, 425708, 29608.35, 1, 53.01, 0: 8; 1: 44; 2: 33; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 403,  8,  7,  151, 0, 4, 439343, 29608.35, 1, 53.01, 0: 8; 1: 48; 2: 28; 3: 5; 4: 8; 
