Seed 1656949570
ARCH 1|F_ID 3|LIMIT 3
before: 
2(776)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 793,  7,  8,  110, 1, 2, 439419, 28650.14, 72, 0.00, 1: 84; 2: 13; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  108, 0, 2, 426052, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 719,  6,  9,  108, 0, 2, 425998, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 435,  7,  8,  108, 0, 2, 439183, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 691,  9,  6,  108, 0, 2, 425932, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 355,  8,  7,  108, 0, 2, 439313, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  108, 0, 2, 439109, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 700,  5, 11,  108, 0, 2, 432322, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 862,  8,  7,  108, 0, 2, 439263, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 918,  6,  9,  108, 0, 2, 426106, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 348,  4, 14,  108, 0, 2, 439342, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 612,  4, 14,  108, 0, 2, 438893, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 312,  5, 11,  108, 0, 2, 432174, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 643,  5, 10,  108, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes,  58,  5, 11,  108, 0, 2, 432116, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 641,  4, 13,  108, 0, 2, 410748, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 331,  5, 12,  108, 0, 2, 464008, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 557,  5, 11,  108, 0, 2, 432163, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  108, 0, 2, 426135, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  108, 0, 2, 432279, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  108, 0, 2, 439051, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes,  82,  5, 11,  108, 0, 2, 432059, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 553,  5, 10,  108, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 19; 
Differentiation_of_T_lymphocytes, 629,  5, 11,  109, 0, 2, 432209, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 892,  4, 14,  109, 0, 2, 439415, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 547,  6,  9,  109, 0, 2, 426125, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  109, 0, 2, 426212, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  109, 0, 2, 425799, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 166,  9,  6,  109, 0, 2, 426153, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  109, 0, 2, 432185, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 253,  4, 13,  109, 0, 2, 410757, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 425,  5, 12,  109, 0, 2, 463419, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 424,  5, 11,  109, 0, 2, 431541, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 182,  5, 10,  109, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 421,  4, 14,  109, 0, 2, 439125, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 363,  6,  9,  109, 0, 2, 425955, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 315,  5, 11,  109, 0, 2, 432289, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 726,  5, 10,  109, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 415,  8,  7,  109, 0, 2, 438676, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 731,  5, 12,  109, 0, 2, 464292, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes,  86,  5, 12,  109, 0, 2, 464546, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 458,  4, 13,  109, 0, 2, 410793, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 650,  4, 14,  109, 0, 2, 439119, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 339,  6,  9,  109, 0, 2, 426190, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 471,  9,  6,  109, 0, 2, 426372, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 203,  8,  7,  109, 0, 2, 438997, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  109, 0, 2, 432193, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 671,  6,  9,  109, 0, 2, 426086, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes,  21,  5, 10,  109, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 985,  4, 13,  109, 0, 2, 410742, 28650.14, 1, 41.21, 0: 8; 1: 69; 2: 20; 
Differentiation_of_T_lymphocytes, 895,  5, 11,  110, 0, 2, 432060, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 327,  5, 11,  110, 0, 2, 432222, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes,  49,  5, 12,  110, 0, 2, 464337, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 261,  4, 13,  110, 0, 2, 410781, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 332,  5, 12,  110, 0, 2, 463954, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 687,  5, 10,  110, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 255,  4, 13,  110, 0, 2, 410731, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 420,  5, 10,  110, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 770,  5, 11,  110, 0, 2, 431946, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 250,  5, 12,  110, 0, 2, 463975, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 317,  5, 10,  110, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 68; 2: 21; 
Differentiation_of_T_lymphocytes, 125,  4, 14,  111, 0, 2, 439351, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  111, 0, 2, 426069, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 172,  5, 10,  111, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 119,  5, 10,  111, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 647,  4, 13,  111, 0, 2, 410749, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 917,  5, 10,  111, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 365,  4, 13,  111, 0, 2, 410664, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 848,  4, 14,  111, 0, 2, 439528, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 943,  5, 10,  111, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 301,  5, 11,  111, 0, 2, 432442, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 157,  5, 10,  111, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 640,  5, 11,  111, 0, 2, 432231, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 418,  4, 14,  111, 0, 2, 439376, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 536,  4, 13,  111, 0, 2, 410754, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 144,  4, 14,  111, 0, 2, 439274, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 104,  4, 13,  111, 0, 2, 410745, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 423,  5, 10,  111, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 511,  4, 14,  111, 0, 2, 439472, 28650.14, 1, 41.21, 0: 8; 1: 67; 2: 22; 
Differentiation_of_T_lymphocytes, 532,  4, 14,  112, 0, 2, 439000, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 247,  5, 10,  112, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 519,  4, 14,  112, 0, 2, 439025, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 849,  6,  9,  112, 0, 2, 425861, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 549,  7,  8,  112, 0, 2, 439337, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 512,  4, 14,  112, 0, 2, 439150, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 722,  5, 10,  112, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 976,  5, 10,  112, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 282,  4, 14,  112, 0, 2, 439244, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 568,  4, 13,  112, 0, 2, 410796, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 364,  4, 14,  112, 0, 2, 439444, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes,  66,  4, 13,  112, 0, 2, 410724, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 624,  9,  6,  112, 0, 2, 426328, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 706,  9,  6,  112, 0, 2, 426373, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 464,  6,  9,  112, 0, 2, 426167, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 559,  4, 13,  112, 0, 2, 410813, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 839,  5, 10,  112, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 66; 2: 23; 
Differentiation_of_T_lymphocytes, 759,  4, 13,  113, 0, 2, 410818, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 831,  4, 14,  113, 0, 2, 439162, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 259,  4, 14,  113, 0, 2, 439285, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 610,  4, 14,  113, 0, 2, 439158, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 393,  4, 13,  113, 0, 2, 410713, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 580,  4, 13,  113, 0, 2, 410675, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes,  70,  4, 13,  113, 0, 2, 410759, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes,   2,  4, 13,  113, 0, 2, 410742, 28650.14, 1, 41.21, 0: 8; 1: 65; 2: 24; 
Differentiation_of_T_lymphocytes, 635,  4, 13,  114, 0, 2, 410724, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 260,  4, 13,  114, 0, 2, 410835, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 608,  5, 10,  114, 0, 2, 395675, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 670,  4, 13,  114, 0, 2, 410820, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 147,  4, 14,  114, 0, 2, 439432, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 748,  4, 14,  114, 0, 2, 439351, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 224,  4, 14,  114, 0, 2, 439150, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 646,  4, 14,  114, 0, 2, 439262, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes,  11,  5, 12,  114, 0, 2, 464024, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 890,  4, 13,  114, 0, 2, 410813, 28650.14, 1, 41.21, 0: 8; 1: 64; 2: 25; 
Differentiation_of_T_lymphocytes, 856,  5, 11,  115, 0, 2, 432503, 28650.14, 1, 41.21, 0: 8; 1: 63; 2: 26; 
Differentiation_of_T_lymphocytes, 935,  4, 14,  116, 0, 2, 439400, 28650.14, 1, 41.21, 0: 8; 1: 62; 2: 27; 
Differentiation_of_T_lymphocytes, 696,  4, 14,  116, 0, 2, 439463, 28650.14, 1, 41.21, 0: 8; 1: 62; 2: 27; 
Differentiation_of_T_lymphocytes, 164,  6,  9,  104, 0, 3, 425881, 28650.14, 1, 41.21, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 621,  7,  8,  104, 0, 3, 439081, 28650.14, 1, 41.21, 0: 8; 1: 75; 2: 13; 3: 1; 
Differentiation_of_T_lymphocytes, 234,  7,  8,  104, 0, 3, 439166, 28650.14, 1, 41.21, 0: 8; 1: 76; 2: 11; 3: 2; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  105, 0, 3, 464091, 28650.14, 1, 41.21, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 973,  7,  8,  105, 0, 3, 439011, 28650.14, 1, 41.21, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 894,  7,  8,  105, 0, 3, 439321, 28650.14, 1, 41.21, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 807,  9,  6,  105, 0, 3, 426077, 28650.14, 1, 41.21, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 442,  8,  7,  105, 0, 3, 438873, 28650.14, 1, 41.21, 0: 8; 1: 74; 2: 14; 3: 1; 
Differentiation_of_T_lymphocytes, 168,  5, 10,  106, 0, 3, 395675, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  106, 0, 3, 439407, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes,   8,  8,  7,  106, 0, 3, 439463, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 591,  9,  6,  106, 0, 3, 426175, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 300,  5, 12,  106, 0, 3, 464341, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 910,  5, 12,  106, 0, 3, 463917, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 672,  6,  9,  106, 0, 3, 425980, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 359,  6,  9,  106, 0, 3, 425815, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 15; 3: 1; 
Differentiation_of_T_lymphocytes, 223,  5, 12,  107, 0, 3, 463827, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 218,  5, 11,  107, 0, 3, 432094, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 768,  8,  7,  107, 0, 3, 439563, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 625,  7,  8,  107, 0, 3, 439341, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 758,  8,  7,  107, 0, 3, 438972, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 865,  8,  7,  107, 0, 3, 439331, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 167,  5, 11,  107, 0, 3, 432151, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 521,  8,  7,  107, 0, 3, 439281, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 314,  6,  9,  107, 0, 3, 425987, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 275,  6,  9,  107, 0, 3, 425932, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 437,  7,  8,  107, 0, 3, 439534, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 563,  7,  8,  107, 0, 3, 438819, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 821,  8,  7,  107, 0, 3, 439089, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 526,  8,  7,  107, 0, 3, 439093, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 481,  9,  6,  107, 0, 3, 425850, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 14; 3: 2; 
Differentiation_of_T_lymphocytes, 351,  9,  6,  107, 0, 3, 426034, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 201,  8,  7,  107, 0, 3, 439372, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 117,  9,  6,  107, 0, 3, 426181, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 197,  5, 12,  107, 0, 3, 464229, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  108, 0, 3, 439288, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 841,  5, 12,  108, 0, 3, 464268, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  108, 0, 3, 426150, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 589,  7,  8,  108, 0, 3, 439449, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 214,  7,  8,  108, 0, 3, 439393, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 810,  9,  6,  108, 0, 3, 425995, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 230,  6,  9,  108, 0, 3, 426083, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 598,  7,  8,  108, 0, 3, 439219, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 709,  9,  6,  108, 0, 3, 426079, 28650.14, 1, 41.21, 0: 8; 1: 73; 2: 13; 3: 3; 
Differentiation_of_T_lymphocytes, 121,  7,  8,  108, 0, 3, 439356, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 704,  9,  6,  108, 0, 3, 426141, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 204,  9,  6,  108, 0, 3, 426245, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 453,  5, 12,  108, 0, 3, 464199, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 694,  7,  8,  108, 0, 3, 439316, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 209,  6,  9,  108, 0, 3, 425838, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 493,  6,  9,  108, 0, 3, 426078, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes,  80,  4, 13,  108, 0, 3, 410764, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  108, 0, 3, 463866, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 319,  7,  8,  108, 0, 3, 439082, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes,  60,  6,  9,  108, 0, 3, 426307, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 847,  9,  6,  108, 0, 3, 426187, 28650.14, 1, 41.21, 0: 8; 1: 72; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 533,  5, 10,  108, 0, 3, 395675, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 299,  8,  7,  109, 0, 3, 439274, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 596,  8,  7,  109, 0, 3, 439264, 28650.14, 1, 41.21, 0: 8; 1: 71; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 385,  5, 10,  109, 0, 3, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 586,  8,  7,  109, 0, 3, 439323, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 618,  5, 12,  109, 0, 3, 464367, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 295,  5, 10,  109, 0, 3, 395675, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 572,  4, 14,  109, 0, 3, 439355, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  109, 0, 3, 426105, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 659,  9,  6,  109, 0, 3, 426110, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 462,  9,  6,  109, 0, 3, 426103, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 451,  4, 14,  109, 0, 3, 439296, 28650.14, 1, 41.21, 0: 8; 1: 70; 2: 18; 3: 1; 
